User_ID,Skill_Level,Learning_Pace,Career_Goal,Preferred_Medium,Available_Time,Course_Title,Course_Provider,Skill_Taught,Difficulty_Level,Medium,Duration
1168,3,3,DevOps Specialist,Online,18,SQL Bootcamp,Udemy,SQL,2,Online,20
1169,1,2,Full Stack Developer,Offline,23,System Design Advanced,Coursera,System Design,2,Offline,11
1170,1,2,Data Scientist,Online,25,SQL Bootcamp,Udemy,SQL,3,Online,36
1171,1,3,DevOps Specialist,Online,8,JavaScript Essentials,Coursera,JavaScript,2,Online,8
1172,1,3,Software Architect,Offline,24,System Design Advanced,Coursera,System Design,2,Offline,39
1173,3,1,Machine Learning,Offline,28,Machine Learning for Beginners,edX,Machine Learning,3,Offline,22
1174,1,1,Machine Learning,Offline,11,System Design Advanced,Udemy,System Design,3,Offline,5
1175,2,3,DevOps Specialist,Online,11,SQL Bootcamp,Coursera,SQL,1,Online,37
1176,3,3,Full Stack Developer,Offline,9,SQL Bootcamp,edX,SQL,2,Offline,38
1177,3,1,Machine Learning,Offline,12,JavaScript Essentials,edX,JavaScript,2,Offline,9
1178,1,2,Data Scientist,Offline,16,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Offline,31
1179,2,3,Backend Developer,Online,23,JavaScript Essentials,Coursera,JavaScript,1,Online,13
1180,2,1,Full Stack Developer,Online,20,AWS Foundations,Coursera,Cloud Computing,2,Online,16
1181,1,2,AI Researcher,Offline,27,Intro to AI Concepts,edX,Artificial Intelligence,1,Offline,12
1182,2,1,Full Stack Developer,Online,28,System Design Advanced,Udemy,System Design,1,Online,40
1183,3,2,Full Stack Developer,Online,15,JavaScript Essentials,Udemy,JavaScript,2,Online,23
1184,1,3,Data Scientist,Offline,7,Full Stack Masterclass,Coursera,Full Stack Development,3,Offline,5
1185,3,3,Data Scientist,Online,8,JavaScript Essentials,edX,JavaScript,1,Online,9
1186,1,1,Cloud Engineer,Online,28,DevOps Bootcamp,edX,DevOps,2,Online,9
1187,3,3,DevOps Specialist,Online,6,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Online,36
1188,1,1,Frontend Developer,Offline,22,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Offline,22
1189,2,3,Cloud Engineer,Online,27,AWS Foundations,Udemy,Cloud Computing,2,Online,32
1190,3,2,Software Architect,Online,27,SQL Bootcamp,edX,SQL,3,Online,34
1191,1,3,Data Scientist,Offline,11,DevOps Bootcamp,Udemy,DevOps,1,Offline,20
1192,3,2,Frontend Developer,Online,19,JavaScript Essentials,Udemy,JavaScript,2,Online,11
1193,3,1,Frontend Developer,Offline,24,DevOps Bootcamp,edX,DevOps,1,Offline,25
1194,3,1,DevOps Specialist,Offline,20,System Design Advanced,Udemy,System Design,2,Offline,6
1195,1,3,Backend Developer,Online,20,AWS Foundations,Udemy,Cloud Computing,1,Online,40
1196,3,3,Cloud Engineer,Online,14,AWS Foundations,Coursera,Cloud Computing,2,Online,6
1197,2,2,Frontend Developer,Online,10,SQL Bootcamp,Udemy,SQL,2,Online,7
1198,1,1,Cloud Engineer,Offline,24,SQL Bootcamp,Udemy,SQL,3,Offline,7
1199,1,1,Cloud Engineer,Offline,9,Machine Learning for Beginners,Udemy,Machine Learning,3,Offline,39
1200,2,2,Backend Developer,Online,12,Machine Learning for Beginners,Udemy,Machine Learning,3,Online,6
1201,2,3,AI Researcher,Online,25,SQL Bootcamp,Udemy,SQL,2,Online,12
1202,3,2,Frontend Developer,Offline,29,AWS Foundations,Udemy,Cloud Computing,2,Offline,30
1203,2,1,Full Stack Developer,Offline,5,Intro to AI Concepts,Udemy,Artificial Intelligence,1,Offline,40
1204,3,1,Data Scientist,Offline,30,SQL Bootcamp,Udemy,SQL,2,Offline,11
1205,2,3,DevOps Specialist,Online,28,Machine Learning for Beginners,edX,Machine Learning,3,Online,31
1206,2,3,Backend Developer,Online,15,Machine Learning for Beginners,Udemy,Machine Learning,1,Online,6
1207,3,3,Cloud Engineer,Online,10,DevOps Bootcamp,edX,DevOps,3,Online,21
1208,3,3,DevOps Specialist,Online,15,SQL Bootcamp,Coursera,SQL,1,Online,37
1209,3,1,Frontend Developer,Offline,10,SQL Bootcamp,Udemy,SQL,3,Offline,38
1210,2,1,Data Scientist,Online,10,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Online,32
1211,3,1,Data Scientist,Online,10,SQL Bootcamp,Coursera,SQL,2,Online,7
1212,3,2,Data Scientist,Offline,18,System Design Advanced,Coursera,System Design,1,Offline,29
1213,1,2,Backend Developer,Offline,25,Deep Learning Advanced,Udemy,Deep Learning,1,Offline,24
1214,2,2,Data Scientist,Offline,5,Full Stack Masterclass,Udemy,Full Stack Development,3,Offline,38
1215,3,2,Frontend Developer,Offline,29,JavaScript Essentials,Coursera,JavaScript,3,Offline,10
1216,1,2,Frontend Developer,Offline,12,Deep Learning Advanced,Udemy,Deep Learning,3,Offline,37
1217,1,2,DevOps Specialist,Online,16,AWS Foundations,Coursera,Cloud Computing,1,Online,9
1218,1,1,AI Researcher,Online,7,Full Stack Masterclass,edX,Full Stack Development,2,Online,10
1219,3,3,Backend Developer,Online,28,System Design Advanced,Udemy,System Design,2,Online,5
1220,3,2,Frontend Developer,Offline,9,Deep Learning Advanced,edX,Deep Learning,1,Offline,27
1221,3,1,Software Architect,Offline,9,Full Stack Masterclass,Udemy,Full Stack Development,1,Offline,29
1222,1,3,Software Architect,Online,26,Full Stack Masterclass,Coursera,Full Stack Development,1,Online,16
1223,1,1,DevOps Specialist,Online,15,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Online,15
1224,1,1,Full Stack Developer,Offline,6,SQL Bootcamp,edX,SQL,2,Offline,36
1225,2,2,Software Architect,Online,18,Machine Learning for Beginners,Coursera,Machine Learning,2,Online,27
1226,1,3,Machine Learning,Offline,24,DevOps Bootcamp,Coursera,DevOps,2,Offline,16
1227,3,2,Full Stack Developer,Offline,10,Machine Learning for Beginners,edX,Machine Learning,2,Offline,17
1228,2,1,Full Stack Developer,Offline,7,DevOps Bootcamp,Coursera,DevOps,3,Offline,17
1229,3,1,Machine Learning,Offline,11,System Design Advanced,Coursera,System Design,1,Offline,14
1230,1,2,Backend Developer,Offline,29,DevOps Bootcamp,edX,DevOps,3,Offline,29
1231,1,1,Software Architect,Online,18,Deep Learning Advanced,edX,Deep Learning,1,Online,39
1232,3,2,AI Researcher,Online,13,AWS Foundations,Udemy,Cloud Computing,2,Online,5
1233,1,2,AI Researcher,Offline,13,Machine Learning for Beginners,Coursera,Machine Learning,3,Offline,7
1234,2,3,Frontend Developer,Offline,5,DevOps Bootcamp,edX,DevOps,1,Offline,23
1235,3,1,Frontend Developer,Online,24,SQL Bootcamp,Udemy,SQL,2,Online,35
1236,3,1,Cloud Engineer,Online,7,DevOps Bootcamp,Udemy,DevOps,3,Online,23
1237,1,1,AI Researcher,Offline,18,Deep Learning Advanced,Udemy,Deep Learning,1,Offline,6
1238,3,2,Software Architect,Offline,9,Machine Learning for Beginners,Udemy,Machine Learning,3,Offline,31
1239,3,3,Frontend Developer,Offline,24,Full Stack Masterclass,Coursera,Full Stack Development,3,Offline,15
1240,1,3,Frontend Developer,Offline,25,Full Stack Masterclass,edX,Full Stack Development,1,Offline,24
1241,3,1,DevOps Specialist,Online,25,Machine Learning for Beginners,Udemy,Machine Learning,3,Online,40
1242,3,3,Machine Learning,Offline,8,Full Stack Masterclass,Coursera,Full Stack Development,1,Offline,26
1243,3,2,Backend Developer,Offline,28,System Design Advanced,Udemy,System Design,3,Offline,6
1244,2,3,Machine Learning,Offline,8,System Design Advanced,edX,System Design,2,Offline,32
1245,3,2,Cloud Engineer,Online,21,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,12
1246,1,3,Cloud Engineer,Online,29,JavaScript Essentials,edX,JavaScript,2,Online,27
1247,2,2,Backend Developer,Online,10,System Design Advanced,Coursera,System Design,1,Online,5
1248,1,3,Backend Developer,Online,21,System Design Advanced,Udemy,System Design,3,Online,30
1249,1,1,Frontend Developer,Online,21,JavaScript Essentials,edX,JavaScript,2,Online,11
1250,3,1,Frontend Developer,Offline,18,Intro to AI Concepts,edX,Artificial Intelligence,2,Offline,26
1251,2,1,Full Stack Developer,Online,21,SQL Bootcamp,Udemy,SQL,1,Online,40
1252,2,1,Software Architect,Offline,28,AWS Foundations,Udemy,Cloud Computing,1,Offline,12
1253,2,1,Software Architect,Online,29,Full Stack Masterclass,Udemy,Full Stack Development,1,Online,16
1254,2,1,DevOps Specialist,Online,15,AWS Foundations,Udemy,Cloud Computing,3,Online,24
1255,1,2,Cloud Engineer,Online,15,SQL Bootcamp,edX,SQL,3,Online,24
1256,3,3,Cloud Engineer,Offline,22,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Offline,18
1257,2,3,Machine Learning,Online,27,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Online,39
1258,2,3,Software Architect,Online,6,AWS Foundations,Coursera,Cloud Computing,2,Online,23
1259,3,1,DevOps Specialist,Online,28,SQL Bootcamp,edX,SQL,1,Online,21
1260,3,3,Machine Learning,Online,12,SQL Bootcamp,Coursera,SQL,1,Online,15
1261,3,2,Machine Learning,Offline,29,SQL Bootcamp,edX,SQL,3,Offline,17
1262,2,1,DevOps Specialist,Online,29,DevOps Bootcamp,edX,DevOps,1,Online,10
1263,1,3,Backend Developer,Online,6,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,32
1264,3,2,Backend Developer,Offline,29,SQL Bootcamp,Udemy,SQL,1,Offline,37
1265,2,2,Frontend Developer,Offline,7,System Design Advanced,edX,System Design,1,Offline,14
1266,2,1,DevOps Specialist,Online,5,AWS Foundations,Coursera,Cloud Computing,3,Online,11
1267,2,1,Backend Developer,Offline,20,Machine Learning for Beginners,edX,Machine Learning,3,Offline,14
1268,1,3,Backend Developer,Online,28,JavaScript Essentials,Udemy,JavaScript,1,Online,16
1269,2,2,Backend Developer,Offline,26,Machine Learning for Beginners,Udemy,Machine Learning,1,Offline,10
1270,1,2,Full Stack Developer,Offline,16,AWS Foundations,Coursera,Cloud Computing,3,Offline,38
1271,2,3,Backend Developer,Offline,28,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Offline,13
1272,3,2,Backend Developer,Online,14,DevOps Bootcamp,edX,DevOps,3,Online,22
1273,3,2,Cloud Engineer,Online,10,AWS Foundations,Coursera,Cloud Computing,3,Online,38
1274,3,1,Backend Developer,Offline,27,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Offline,29
1275,3,3,Frontend Developer,Offline,11,Full Stack Masterclass,Coursera,Full Stack Development,3,Offline,35
1276,2,2,Cloud Engineer,Online,12,JavaScript Essentials,Coursera,JavaScript,1,Online,17
1277,1,1,Software Architect,Online,10,Full Stack Masterclass,edX,Full Stack Development,2,Online,15
1278,1,3,Data Scientist,Online,14,System Design Advanced,edX,System Design,1,Online,21
1279,3,1,Backend Developer,Offline,23,JavaScript Essentials,edX,JavaScript,3,Offline,39
1280,2,3,Frontend Developer,Offline,13,Machine Learning for Beginners,edX,Machine Learning,3,Offline,31
1281,1,2,AI Researcher,Online,27,AWS Foundations,edX,Cloud Computing,2,Online,30
1282,3,2,DevOps Specialist,Online,15,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,36
1283,3,1,Backend Developer,Offline,7,Deep Learning Advanced,Coursera,Deep Learning,3,Offline,39
1284,2,2,AI Researcher,Offline,21,Deep Learning Advanced,Coursera,Deep Learning,3,Offline,7
1285,2,2,Backend Developer,Offline,17,JavaScript Essentials,edX,JavaScript,3,Offline,27
1286,1,2,Software Architect,Online,24,Deep Learning Advanced,edX,Deep Learning,2,Online,36
1287,3,1,Full Stack Developer,Offline,15,JavaScript Essentials,edX,JavaScript,3,Offline,6
1288,3,3,Frontend Developer,Offline,19,Deep Learning Advanced,Udemy,Deep Learning,2,Offline,17
1289,3,3,Backend Developer,Offline,5,AWS Foundations,Coursera,Cloud Computing,1,Offline,8
1290,1,2,Full Stack Developer,Online,19,JavaScript Essentials,Udemy,JavaScript,3,Online,7
1291,1,3,Cloud Engineer,Online,9,AWS Foundations,edX,Cloud Computing,3,Online,13
1292,1,3,Full Stack Developer,Offline,18,JavaScript Essentials,edX,JavaScript,2,Offline,25
1293,1,2,Cloud Engineer,Online,21,AWS Foundations,edX,Cloud Computing,2,Online,40
1294,2,1,Data Scientist,Offline,17,AWS Foundations,Coursera,Cloud Computing,2,Offline,24
1295,1,1,Frontend Developer,Online,30,Intro to AI Concepts,Coursera,Artificial Intelligence,3,Online,35
1296,2,3,AI Researcher,Offline,7,System Design Advanced,Udemy,System Design,2,Offline,33
1297,2,2,AI Researcher,Online,14,Full Stack Masterclass,Coursera,Full Stack Development,2,Online,29
1298,1,2,AI Researcher,Online,5,SQL Bootcamp,edX,SQL,2,Online,17
1299,1,2,Machine Learning,Online,21,DevOps Bootcamp,Coursera,DevOps,2,Online,16
1300,2,3,Cloud Engineer,Offline,9,DevOps Bootcamp,Udemy,DevOps,2,Offline,24
1301,2,2,Machine Learning,Online,17,Full Stack Masterclass,Udemy,Full Stack Development,1,Online,37
1302,3,3,Software Architect,Online,10,Machine Learning for Beginners,edX,Machine Learning,2,Online,13
1303,3,3,Data Scientist,Online,5,System Design Advanced,Udemy,System Design,2,Online,7
1304,2,2,Cloud Engineer,Online,10,DevOps Bootcamp,edX,DevOps,3,Online,34
1305,2,3,AI Researcher,Offline,20,AWS Foundations,edX,Cloud Computing,3,Offline,11
1306,3,1,DevOps Specialist,Online,27,DevOps Bootcamp,Coursera,DevOps,3,Online,32
1307,2,3,Software Architect,Offline,5,Deep Learning Advanced,edX,Deep Learning,3,Offline,9
1308,3,2,DevOps Specialist,Offline,16,JavaScript Essentials,Coursera,JavaScript,2,Offline,36
1309,1,3,Data Scientist,Online,18,AWS Foundations,edX,Cloud Computing,3,Online,40
1310,1,3,Full Stack Developer,Online,24,JavaScript Essentials,edX,JavaScript,2,Online,20
1311,1,1,Cloud Engineer,Online,16,Deep Learning Advanced,Coursera,Deep Learning,2,Online,37
1312,3,3,Data Scientist,Offline,16,DevOps Bootcamp,Udemy,DevOps,3,Offline,34
1313,2,2,Data Scientist,Online,13,AWS Foundations,Udemy,Cloud Computing,3,Online,7
1314,1,2,Cloud Engineer,Online,6,JavaScript Essentials,Coursera,JavaScript,3,Online,35
1315,3,1,Backend Developer,Online,11,DevOps Bootcamp,Coursera,DevOps,1,Online,8
1316,3,1,Full Stack Developer,Offline,29,Full Stack Masterclass,Coursera,Full Stack Development,1,Offline,16
1317,1,1,Full Stack Developer,Online,22,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,34
1318,1,2,Data Scientist,Online,28,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,7
1319,3,3,Software Architect,Offline,5,DevOps Bootcamp,edX,DevOps,3,Offline,22
1320,2,3,Frontend Developer,Offline,5,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Offline,33
1321,1,2,Frontend Developer,Offline,22,Deep Learning Advanced,Udemy,Deep Learning,1,Offline,6
1322,3,3,Full Stack Developer,Offline,24,DevOps Bootcamp,edX,DevOps,2,Offline,15
1323,2,2,Frontend Developer,Online,5,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Online,33
1324,3,2,Frontend Developer,Offline,19,DevOps Bootcamp,edX,DevOps,3,Offline,32
1325,1,3,Software Architect,Offline,17,System Design Advanced,edX,System Design,3,Offline,6
1326,3,1,Cloud Engineer,Online,22,Machine Learning for Beginners,edX,Machine Learning,1,Online,38
1327,2,1,Software Architect,Offline,23,Full Stack Masterclass,Udemy,Full Stack Development,2,Offline,13
1328,2,3,Data Scientist,Offline,27,Full Stack Masterclass,Udemy,Full Stack Development,1,Offline,17
1329,3,3,Data Scientist,Offline,8,Deep Learning Advanced,edX,Deep Learning,2,Offline,16
1330,2,3,Cloud Engineer,Offline,5,Deep Learning Advanced,edX,Deep Learning,3,Offline,20
1331,3,3,Data Scientist,Online,10,AWS Foundations,Udemy,Cloud Computing,3,Online,12
1332,2,1,Backend Developer,Online,12,DevOps Bootcamp,Udemy,DevOps,1,Online,19
1333,1,3,Cloud Engineer,Offline,20,SQL Bootcamp,Coursera,SQL,1,Offline,5
1334,1,2,Data Scientist,Online,29,JavaScript Essentials,Udemy,JavaScript,3,Online,23
1335,3,3,Machine Learning,Online,10,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,10
1336,3,3,Machine Learning,Online,26,Full Stack Masterclass,edX,Full Stack Development,2,Online,12
1337,1,1,Cloud Engineer,Online,10,System Design Advanced,edX,System Design,1,Online,40
1338,3,2,Software Architect,Online,8,DevOps Bootcamp,Coursera,DevOps,2,Online,35
1339,3,1,Full Stack Developer,Online,9,System Design Advanced,Coursera,System Design,2,Online,30
1340,3,2,AI Researcher,Online,7,Intro to AI Concepts,edX,Artificial Intelligence,1,Online,7
1341,3,2,Cloud Engineer,Offline,25,System Design Advanced,Udemy,System Design,3,Offline,18
1342,3,2,Backend Developer,Online,10,AWS Foundations,Coursera,Cloud Computing,3,Online,23
1343,3,2,Backend Developer,Online,11,Intro to AI Concepts,edX,Artificial Intelligence,2,Online,18
1344,2,1,DevOps Specialist,Offline,8,Deep Learning Advanced,Coursera,Deep Learning,3,Offline,28
1345,2,2,Frontend Developer,Online,28,JavaScript Essentials,Udemy,JavaScript,3,Online,10
1346,3,1,Frontend Developer,Online,17,Machine Learning for Beginners,Udemy,Machine Learning,2,Online,21
1347,1,1,Full Stack Developer,Offline,25,Deep Learning Advanced,Udemy,Deep Learning,1,Offline,5
1348,2,1,AI Researcher,Offline,13,Full Stack Masterclass,Coursera,Full Stack Development,3,Offline,36
1349,3,2,Software Architect,Offline,5,System Design Advanced,Coursera,System Design,3,Offline,15
1350,1,2,AI Researcher,Offline,19,Intro to AI Concepts,edX,Artificial Intelligence,1,Offline,13
1351,2,1,Frontend Developer,Online,14,System Design Advanced,Udemy,System Design,3,Online,30
1352,2,2,Machine Learning,Online,23,JavaScript Essentials,Udemy,JavaScript,2,Online,36
1353,1,2,Frontend Developer,Offline,27,Deep Learning Advanced,edX,Deep Learning,2,Offline,16
1354,1,3,Backend Developer,Offline,30,Deep Learning Advanced,Coursera,Deep Learning,1,Offline,11
1355,3,2,Data Scientist,Online,23,System Design Advanced,Udemy,System Design,2,Online,12
1356,2,3,Frontend Developer,Offline,15,System Design Advanced,edX,System Design,2,Offline,38
1357,3,3,Full Stack Developer,Online,27,Intro to AI Concepts,edX,Artificial Intelligence,3,Online,23
1358,2,3,Data Scientist,Offline,18,JavaScript Essentials,edX,JavaScript,3,Offline,23
1359,1,1,Backend Developer,Online,16,JavaScript Essentials,Coursera,JavaScript,3,Online,28
1360,1,3,DevOps Specialist,Online,19,SQL Bootcamp,Coursera,SQL,2,Online,38
1361,3,3,Full Stack Developer,Offline,12,Deep Learning Advanced,Udemy,Deep Learning,2,Offline,36
1362,2,3,Backend Developer,Online,21,Full Stack Masterclass,edX,Full Stack Development,3,Online,19
1363,1,2,DevOps Specialist,Online,7,Machine Learning for Beginners,edX,Machine Learning,2,Online,10
1364,2,3,Data Scientist,Online,8,System Design Advanced,Coursera,System Design,1,Online,33
1365,2,1,Data Scientist,Online,24,SQL Bootcamp,Coursera,SQL,1,Online,20
1366,3,2,Data Scientist,Offline,28,Full Stack Masterclass,Udemy,Full Stack Development,1,Offline,24
1367,1,1,Frontend Developer,Offline,15,Machine Learning for Beginners,edX,Machine Learning,1,Offline,40
1368,3,2,DevOps Specialist,Online,11,JavaScript Essentials,Udemy,JavaScript,1,Online,7
1369,2,1,Machine Learning,Online,27,System Design Advanced,Udemy,System Design,2,Online,19
1370,3,1,Cloud Engineer,Offline,16,SQL Bootcamp,Coursera,SQL,1,Offline,11
1371,2,2,Backend Developer,Online,20,SQL Bootcamp,edX,SQL,1,Online,20
1372,3,1,Software Architect,Offline,18,Deep Learning Advanced,edX,Deep Learning,1,Offline,22
1373,1,3,Cloud Engineer,Online,17,System Design Advanced,Coursera,System Design,1,Online,33
1374,3,3,Backend Developer,Online,17,JavaScript Essentials,edX,JavaScript,2,Online,20
1375,1,3,Software Architect,Offline,18,SQL Bootcamp,Coursera,SQL,1,Offline,19
1376,2,3,Full Stack Developer,Online,10,SQL Bootcamp,edX,SQL,3,Online,24
1377,1,2,Cloud Engineer,Online,27,System Design Advanced,Coursera,System Design,2,Online,13
1378,2,1,Software Architect,Online,18,System Design Advanced,edX,System Design,1,Online,13
1379,3,2,Full Stack Developer,Online,5,Machine Learning for Beginners,Udemy,Machine Learning,3,Online,33
1380,3,2,AI Researcher,Online,29,Deep Learning Advanced,edX,Deep Learning,3,Online,39
1381,2,3,Machine Learning,Online,19,JavaScript Essentials,edX,JavaScript,2,Online,19
1382,1,3,Backend Developer,Online,23,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,15
1383,2,1,Software Architect,Offline,19,SQL Bootcamp,edX,SQL,2,Offline,9
1384,2,3,Machine Learning,Offline,28,Machine Learning for Beginners,edX,Machine Learning,2,Offline,15
1385,1,3,AI Researcher,Offline,12,SQL Bootcamp,Coursera,SQL,1,Offline,31
1386,1,1,Cloud Engineer,Offline,12,Intro to AI Concepts,Coursera,Artificial Intelligence,2,Offline,26
1387,3,2,Data Scientist,Online,19,System Design Advanced,Udemy,System Design,3,Online,33
1388,2,2,Data Scientist,Offline,21,Machine Learning for Beginners,Udemy,Machine Learning,1,Offline,19
1389,2,3,Backend Developer,Offline,27,Full Stack Masterclass,Udemy,Full Stack Development,2,Offline,18
1390,2,3,Machine Learning,Online,24,SQL Bootcamp,Coursera,SQL,2,Online,6
1391,3,3,Backend Developer,Offline,27,Full Stack Masterclass,Udemy,Full Stack Development,1,Offline,13
1392,2,3,Full Stack Developer,Offline,5,System Design Advanced,Coursera,System Design,1,Offline,7
1393,2,2,Full Stack Developer,Offline,13,AWS Foundations,Coursera,Cloud Computing,2,Offline,40
1394,2,2,Frontend Developer,Offline,20,Deep Learning Advanced,Udemy,Deep Learning,1,Offline,17
1395,3,3,Backend Developer,Online,26,Machine Learning for Beginners,Udemy,Machine Learning,2,Online,34
1396,1,3,DevOps Specialist,Offline,17,Machine Learning for Beginners,Udemy,Machine Learning,3,Offline,9
1397,1,2,Frontend Developer,Online,7,SQL Bootcamp,edX,SQL,2,Online,8
1398,2,3,Full Stack Developer,Offline,21,SQL Bootcamp,Udemy,SQL,2,Offline,39
1399,1,1,Full Stack Developer,Offline,16,Intro to AI Concepts,Udemy,Artificial Intelligence,1,Offline,29
1400,2,2,Full Stack Developer,Online,16,Full Stack Masterclass,Udemy,Full Stack Development,3,Online,30
1401,3,2,Frontend Developer,Online,23,Machine Learning for Beginners,Coursera,Machine Learning,2,Online,35
1402,3,3,Machine Learning,Online,28,DevOps Bootcamp,edX,DevOps,3,Online,32
1403,3,2,Machine Learning,Online,17,Full Stack Masterclass,edX,Full Stack Development,1,Online,36
1404,1,2,Frontend Developer,Online,21,Full Stack Masterclass,Udemy,Full Stack Development,2,Online,33
1405,2,2,Data Scientist,Online,20,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,6
1406,3,1,Full Stack Developer,Online,6,AWS Foundations,Udemy,Cloud Computing,3,Online,16
1407,2,3,Backend Developer,Online,11,AWS Foundations,Coursera,Cloud Computing,1,Online,19
1408,1,2,Software Architect,Offline,30,Machine Learning for Beginners,edX,Machine Learning,1,Offline,12
1409,3,2,Full Stack Developer,Online,5,Full Stack Masterclass,edX,Full Stack Development,3,Online,14
1410,1,3,Frontend Developer,Online,18,Deep Learning Advanced,Coursera,Deep Learning,3,Online,27
1411,3,2,AI Researcher,Offline,26,AWS Foundations,Coursera,Cloud Computing,3,Offline,31
1412,1,2,Full Stack Developer,Offline,18,System Design Advanced,Coursera,System Design,2,Offline,40
1413,2,3,DevOps Specialist,Online,13,Machine Learning for Beginners,edX,Machine Learning,3,Online,6
1414,2,3,Full Stack Developer,Offline,29,Full Stack Masterclass,Coursera,Full Stack Development,1,Offline,5
1415,1,2,Frontend Developer,Online,22,System Design Advanced,Coursera,System Design,2,Online,35
1416,1,3,AI Researcher,Offline,10,DevOps Bootcamp,edX,DevOps,2,Offline,20
1417,1,1,Frontend Developer,Online,16,Deep Learning Advanced,Coursera,Deep Learning,1,Online,33
1418,3,1,Frontend Developer,Offline,25,SQL Bootcamp,Coursera,SQL,2,Offline,32
1419,2,3,Backend Developer,Offline,28,Intro to AI Concepts,Udemy,Artificial Intelligence,2,Offline,15
1420,1,1,DevOps Specialist,Online,25,Deep Learning Advanced,Udemy,Deep Learning,1,Online,6
1421,1,1,Cloud Engineer,Offline,29,DevOps Bootcamp,Udemy,DevOps,3,Offline,15
1422,1,2,AI Researcher,Online,13,SQL Bootcamp,edX,SQL,2,Online,8
1423,1,3,DevOps Specialist,Offline,17,System Design Advanced,Udemy,System Design,3,Offline,28
1424,2,2,DevOps Specialist,Offline,11,DevOps Bootcamp,edX,DevOps,3,Offline,34
1425,1,3,Machine Learning,Offline,16,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Offline,19
1426,2,2,Frontend Developer,Offline,19,SQL Bootcamp,Coursera,SQL,2,Offline,17
1427,1,3,Frontend Developer,Online,30,System Design Advanced,Udemy,System Design,3,Online,21
1428,1,2,AI Researcher,Offline,17,Full Stack Masterclass,Udemy,Full Stack Development,2,Offline,27
1429,2,3,Full Stack Developer,Online,27,Deep Learning Advanced,edX,Deep Learning,2,Online,24
1430,3,3,Software Architect,Offline,30,SQL Bootcamp,Coursera,SQL,2,Offline,38
1431,2,3,Software Architect,Online,7,DevOps Bootcamp,edX,DevOps,2,Online,39
1432,3,2,Frontend Developer,Online,8,SQL Bootcamp,edX,SQL,3,Online,30
1433,1,1,Software Architect,Online,6,SQL Bootcamp,Udemy,SQL,2,Online,30
1434,3,1,Full Stack Developer,Offline,13,JavaScript Essentials,edX,JavaScript,2,Offline,23
1435,1,3,Backend Developer,Offline,29,DevOps Bootcamp,edX,DevOps,1,Offline,21
1436,3,1,Machine Learning,Online,8,Machine Learning for Beginners,Coursera,Machine Learning,2,Online,35
1437,3,2,Full Stack Developer,Online,17,JavaScript Essentials,edX,JavaScript,3,Online,21
1438,3,1,Backend Developer,Online,6,Full Stack Masterclass,Udemy,Full Stack Development,2,Online,27
1439,2,2,DevOps Specialist,Online,11,DevOps Bootcamp,Udemy,DevOps,3,Online,35
1440,1,2,Frontend Developer,Offline,17,SQL Bootcamp,edX,SQL,1,Offline,13
1441,2,3,AI Researcher,Offline,28,Deep Learning Advanced,edX,Deep Learning,2,Offline,29
1442,3,2,Software Architect,Online,21,Full Stack Masterclass,edX,Full Stack Development,1,Online,7
1443,2,1,Backend Developer,Offline,19,System Design Advanced,edX,System Design,3,Offline,17
1444,1,1,DevOps Specialist,Offline,26,Full Stack Masterclass,edX,Full Stack Development,1,Offline,21
1445,3,1,Software Architect,Offline,25,SQL Bootcamp,Coursera,SQL,1,Offline,13
1446,3,2,Cloud Engineer,Online,17,DevOps Bootcamp,Coursera,DevOps,3,Online,35
1447,1,2,DevOps Specialist,Offline,18,Machine Learning for Beginners,Coursera,Machine Learning,1,Offline,16
1448,3,2,Full Stack Developer,Offline,17,Machine Learning for Beginners,Coursera,Machine Learning,3,Offline,7
1449,2,2,Software Architect,Online,17,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,26
1450,1,3,AI Researcher,Online,8,Intro to AI Concepts,edX,Artificial Intelligence,3,Online,21
1451,2,3,Cloud Engineer,Online,5,Intro to AI Concepts,Udemy,Artificial Intelligence,3,Online,15
1452,3,2,Frontend Developer,Online,29,DevOps Bootcamp,Coursera,DevOps,3,Online,22
1453,2,3,Backend Developer,Offline,21,Intro to AI Concepts,Coursera,Artificial Intelligence,1,Offline,31
